"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.817452500E0,-6.375841370E0,7.157964935E0,2.232906647E0
2.827449500E0,-6.376440125E0,7.101232910E0,2.173330536E0
2.837446500E0,-6.346801758E0,7.044051819E0,2.172432404E0
2.847443500E0,-6.360872498E0,7.040608978E0,2.249671783E0
2.857441500E0,-6.443800049E0,7.079977112E0,2.309696960E0
2.867438500E0,-6.466403046E0,7.123087463E0,2.343376923E0
2.877435500E0,-6.467899933E0,7.124434662E0,2.333048401E0
2.887432500E0,-6.453679504E0,7.184310150E0,2.358944550E0
2.897429500E0,-6.425837402E0,7.299420776E0,2.333946533E0
2.907426500E0,-6.361620941E0,7.400909729E0,2.386038208E0
2.917423500E0,-6.277346191E0,7.431296539E0,2.422861633E0
2.927420500E0,-6.230493622E0,7.344177704E0,2.428998871E0
2.937418500E0,-6.200555878E0,7.200177155E0,2.445015564E0
2.947415500E0,-6.179898834E0,7.110214233E0,2.414329376E0
2.957412500E0,-6.077212372E0,7.154073029E0,2.471061401E0
2.967409500E0,-6.059998169E0,7.233557739E0,2.465971985E0
2.977406500E0,-6.054459686E0,7.326364746E0,2.466870117E0
2.987403500E0,-6.038442993E0,7.384443970E0,2.501298523E0
2.997400500E0,-6.030060425E0,7.444918213E0,2.571203156E0
3.007397500E0,-6.074368286E0,7.435637512E0,2.655477905E0
3.017395500E0,-6.156098328E0,7.382797394E0,2.740650787E0
3.027392500E0,-6.262227631E0,7.294181671E0,2.827919312E0
3.037389500E0,-6.343957672E0,7.217391357E0,2.883004761E0
3.047386500E0,-6.410419464E0,7.114255829E0,2.870281219E0
3.057383500E0,-6.449637909E0,7.015610962E0,2.827170868E0
3.067380500E0,-6.415508881E0,6.954687653E0,2.767894135E0
3.077377500E0,-6.297254791E0,6.957082672E0,2.681074677E0
3.087374500E0,-6.146518250E0,7.005432129E0,2.599644012E0
3.097372500E0,-6.003715210E0,7.066505127E0,2.532433777E0
3.107369500E0,-5.937552795E0,7.094047852E0,2.519710236E0
3.117366500E0,-5.945037231E0,7.055278473E0,2.593806152E0
3.127363500E0,-5.971382446E0,6.984326019E0,2.772384796E0
3.137357292E0,-5.997128906E0,6.955735474E0,2.928510132E0
3.147354292E0,-6.032305756E0,6.948700104E0,3.038681030E0
3.157351292E0,-6.036497040E0,6.913822632E0,3.111878815E0
3.167348292E0,-6.019582214E0,6.910828857E0,3.155438232E0
3.177346292E0,-5.979016571E0,6.981931000E0,3.142115936E0
3.187343292E0,-5.950725403E0,7.055428162E0,3.069067841E0
3.197340292E0,-5.955814819E0,7.070696411E0,3.022364960E0
3.207337292E0,-5.971831512E0,7.074588318E0,3.007545776E0
3.217334292E0,-5.996530151E0,7.066804504E0,3.016078033E0
3.227331292E0,-6.045777740E0,7.037315826E0,3.025508423E0
3.237328292E0,-6.062542877E0,7.022496643E0,3.052452393E0
3.247326292E0,-6.046825562E0,7.043902130E0,3.064726868E0
3.257323292E0,-6.010301514E0,7.111262054E0,3.043171692E0
3.267320292E0,-5.918392639E0,7.149582367E0,2.980152740E0
3.277317292E0,-5.806575165E0,7.156018982E0,2.957250366E0
3.287314292E0,-5.681435394E0,7.172185364E0,2.959944763E0
3.297311292E0,-5.558540955E0,7.200476532E0,2.973865814E0
3.307308292E0,-5.491181030E0,7.195087738E0,2.966680756E0
3.317305292E0,-5.472320251E0,7.135511627E0,2.961441650E0
3.327303292E0,-5.496719513E0,7.081324310E0,3.013832703E0
3.337300292E0,-5.560187531E0,7.099137268E0,3.078947296E0
3.347297292E0,-5.646408234E0,7.181915131E0,3.113076324E0
3.357294292E0,-5.764812012E0,7.292086029E0,3.162024536E0
3.367291292E0,-5.839356995E0,7.449857941E0,3.259471893E0
3.377288292E0,-5.846092987E0,7.627239075E0,3.346740417E0
3.387285292E0,-5.851781158E0,7.745193787E0,3.405418396E0
3.397282292E0,-5.823789368E0,7.707771606E0,3.425476685E0
3.407280292E0,-5.765111389E0,7.596852264E0,3.440295868E0
3.417277292E0,-5.688021698E0,7.526648254E0,3.433709564E0
